path,class,source,generator,split
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01584.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00093.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04724.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04895.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04507.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02583.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00022.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/03130.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05617.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04074.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04654.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04982.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02120.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03588.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00124.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01006.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00036.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/05356.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01363.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01394.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03690.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00353.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00117.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03884.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04263.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00288.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02512.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03234.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04376.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04277.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01053.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03111.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00135.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04810.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02857.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02196.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01594.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01723.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01595.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00895.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04196.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01783.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03238.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03651.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05131.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00934.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00961.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02612.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03732.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01007.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00473.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/02454.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00114.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03821.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01420.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05524.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01440.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05740.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00459.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02857.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00587.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01736.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02009.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04914.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03034.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02957.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00796.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01930.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02916.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03748.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04292.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01880.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01980.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01308.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05105.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00333.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02477.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03800.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03026.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03496.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03663.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02457.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03595.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03259.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04614.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02619.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03459.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05224.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04766.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03338.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02870.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03853.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00317.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00453.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01966.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00772.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02744.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03482.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03558.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03540.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05030.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01232.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04956.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04188.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02754.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04850.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03528.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04070.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03530.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02170.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00106.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/00106.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02969.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00425.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02470.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01201.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05861.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03883.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00103.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00309.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/01537.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00347.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/00123.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01669.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03105.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04678.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01149.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00420.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00333.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03138.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00372.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04410.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01913.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00240.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01974.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05783.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01493.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02042.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03795.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02987.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02685.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03497.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02500.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03579.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00423.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04194.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01964.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01134.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00344.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01943.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03436.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00412.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01145.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01861.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01176.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00719.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01868.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03695.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02951.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01993.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04533.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00882.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02835.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01992.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04341.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02465.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00277.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01684.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02688.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04514.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04202.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04669.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03444.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03662.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02667.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04704.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05801.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01838.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00554.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05651.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01059.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05316.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01657.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00344.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01628.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01357.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04650.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02286.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03779.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04730.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03975.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01616.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05306.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03850.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00752.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05298.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05761.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04628.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04548.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03624.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04888.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02385.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01057.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02404.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03803.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05179.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01312.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01988.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04460.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02246.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00252.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01095.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03049.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00131.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01178.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02976.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00343.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03937.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00083.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04247.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04714.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03412.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02066.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02043.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01042.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03450.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02906.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00258.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04630.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02136.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04869.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00853.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02370.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01690.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00134.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/00150.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01116.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03435.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00612.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02390.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01497.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01679.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04041.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00264.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03993.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00463.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/04580.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03331.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00628.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04011.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02984.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03915.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03696.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01782.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04739.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03621.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03517.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00483.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00193.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01553.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02102.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02999.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02408.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01967.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01804.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03471.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01365.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05409.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04329.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01290.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03811.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01752.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03129.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03428.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00834.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03165.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04997.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01137.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02095.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02218.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00555.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00269.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00931.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03843.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03063.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00319.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04995.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04741.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02915.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00298.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03587.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03093.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01441.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04255.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05503.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04659.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04429.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03007.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02310.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04422.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04601.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02322.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03317.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04031.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04642.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05408.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00532.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05230.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04445.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01034.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00534.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03456.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05272.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00130.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01698.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01199.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04855.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03628.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01842.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04462.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03989.png,AI_GENERATED,ai,stable_diffusion,train
